Borough,Borough/Citywide Office (B/CO),District,DBN,school_name_x,School Category,Program,Language,General/Special Education,school_name_y,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index,mostCommonEthnicGroup,language_number
Brooklyn,Brooklyn South,20,20K505,Franklin Delano Roosevelt High School,High school,Transitional Bilingual Education,Spanish,General Education,Franklin Delano Roosevelt High School,2019-20,3300,0,0,0,0,0,0,0,0,0,0,976,1042,582,700,1356,0.41100000000000003,1944,0.589,1203,0.365,334,0.10099999999999999,1192,0.361,39,0.012,532,0.161,499,0.151,947,0.287,2650,80.3%,86.6%,0.365,10
Brooklyn,Brooklyn South,20,20K506,P.S. 506: The School of Journalism & Technology,Elementary,Dual Language,Spanish,General Education,P.S. 506: The School of Journalism & Technology,2019-20,737,0,102,108,132,138,131,126,0,0,0,0,0,0,0,369,0.501,368,0.499,213,0.289,7,0.009000000000000001,486,0.659,4,0.005,27,0.037000000000000005,171,0.23199999999999998,219,0.297,698,94.7%,92.3%,0.659,10
Brooklyn,Brooklyn South,21,21K090,P.S. 90 Edna Cohen School,Elementary,Dual Language,Spanish,General Education,P.S. 90 Edna Cohen School,2019-20,590,65,89,74,98,91,89,84,0,0,0,0,0,0,0,291,0.493,299,0.507,74,0.125,119,0.20199999999999999,313,0.531,14,0.024,70,0.11900000000000001,95,0.161,121,0.205,491,83.2%,89.2%,0.531,10
Brooklyn,Brooklyn South,21,21K225,P.S. K225 - The Eileen E. Zaglin,K-8,Dual Language,Spanish,General Education,P.S. K225 - The Eileen E. Zaglin,2019-20,1005,45,94,103,82,82,103,97,140,129,130,0,0,0,0,450,0.44799999999999995,555,0.552,208,0.207,22,0.022000000000000002,344,0.342,11,0.011000000000000001,420,0.418,195,0.19399999999999998,356,0.354,819,81.5%,85.2%,0.418,10
Brooklyn,Brooklyn South,21,21K228,I.S. 228 David A. Boody,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,I.S. 228 David A. Boody,2019-20,1498,0,0,0,0,0,0,0,503,514,481,0,0,0,0,685,0.457,813,0.5429999999999999,452,0.302,72,0.048,335,0.22399999999999998,16,0.011000000000000001,623,0.41600000000000004,218,0.146,185,0.12300000000000001,1144,76.4%,70.8%,0.41600000000000004,10
Brooklyn,Brooklyn South,21,21K238,P.S. 238 Anne Sullivan,K-8,Dual Language,Spanish,Special Education,P.S. 238 Anne Sullivan,2019-20,605,63,71,56,76,55,69,49,51,61,54,0,0,0,0,306,0.506,299,0.494,135,0.223,15,0.025,293,0.484,7,0.012,155,0.256,124,0.205,243,0.402,513,84.8%,88.3%,0.484,10
Brooklyn,Brooklyn South,21,21K525,Edward R. Murrow High School,High school,Transitional Bilingual Education,Spanish,General Education,Edward R. Murrow High School,2019-20,3560,0,0,0,0,0,0,0,0,0,0,1062,1016,705,777,2029,0.57,1531,0.43,955,0.268,706,0.198,673,0.18899999999999997,163,0.046,1063,0.299,663,0.18600000000000003,312,0.08800000000000001,2310,64.9%,65.8%,0.299,10
Brooklyn,Brooklyn South,22,22K139,P.S. 139 Alexine A. Fenty,Elementary,Dual Language,Spanish,General Education,P.S. 139 Alexine A. Fenty,2019-20,896,72,128,132,150,146,135,133,0,0,0,0,0,0,0,432,0.48200000000000004,464,0.518,162,0.18100000000000002,199,0.222,382,0.426,41,0.046,112,0.125,150,0.16699999999999998,123,0.13699999999999998,675,75.3%,72.9%,0.426,10
Queens,Queens North,24,24Q005,I.S. 5 - The Walter Crowley Intermediate School,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,I.S. 5 - The Walter Crowley Intermediate School,2019-20,1755,0,0,0,0,0,0,0,570,605,580,0,0,0,0,818,0.466,937,0.534,686,0.391,28,0.016,992,0.565,10,0.006,39,0.022000000000000002,332,0.18899999999999997,314,0.179,1376,78.4%,78.7%,0.565,10
Queens,Queens North,24,24Q007,P.S. 007 Louis F. Simeone,Elementary,Dual Language,Spanish,General Education,P.S. 007 Louis F. Simeone,2019-20,1342,51,223,204,227,208,220,209,0,0,0,0,0,0,0,654,0.48700000000000004,688,0.513,839,0.625,8,0.006,435,0.324,13,0.01,47,0.035,180,0.134,513,0.382,1115,83.1%,76.7%,0.625,10
Queens,Queens North,24,24Q012,P.S. 012 James B. Colgate,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 012 James B. Colgate,2019-20,1125,0,185,188,176,186,192,198,0,0,0,0,0,0,0,527,0.46799999999999997,598,0.532,608,0.54,3,0.003,459,0.408,18,0.016,37,0.033,176,0.156,364,0.324,974,86.6%,77.6%,0.54,10
Queens,Queens North,24,24Q013,P.S. 013 Clement C. Moore,Elementary,Dual Language,Spanish,General Education,P.S. 013 Clement C. Moore,2019-20,1391,0,220,222,225,247,245,232,0,0,0,0,0,0,0,718,0.516,673,0.484,411,0.295,111,0.08,784,0.564,17,0.012,68,0.049,205,0.147,385,0.27699999999999997,1065,76.6%,79.4%,0.564,10
Queens,Queens North,24,24Q013,P.S. 013 Clement C. Moore,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 013 Clement C. Moore,2019-20,1391,0,220,222,225,247,245,232,0,0,0,0,0,0,0,718,0.516,673,0.484,411,0.295,111,0.08,784,0.564,17,0.012,68,0.049,205,0.147,385,0.27699999999999997,1065,76.6%,79.4%,0.564,10
Queens,Queens North,24,24Q013,P.S. 013 Clement C. Moore,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 013 Clement C. Moore,2019-20,1391,0,220,222,225,247,245,232,0,0,0,0,0,0,0,718,0.516,673,0.484,411,0.295,111,0.08,784,0.564,17,0.012,68,0.049,205,0.147,385,0.27699999999999997,1065,76.6%,79.4%,0.564,10
Queens,Queens North,24,24Q014,P.S. 014 Fairview,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 014 Fairview,2019-20,1390,0,155,189,223,266,303,254,0,0,0,0,0,0,0,719,0.517,671,0.483,69,0.05,24,0.017,1267,0.912,9,0.006,21,0.015,270,0.19399999999999998,524,0.377,1154,83.0%,86.0%,0.912,10
Queens,Queens North,24,24Q014,P.S. 014 Fairview,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 014 Fairview,2019-20,1390,0,155,189,223,266,303,254,0,0,0,0,0,0,0,719,0.517,671,0.483,69,0.05,24,0.017,1267,0.912,9,0.006,21,0.015,270,0.19399999999999998,524,0.377,1154,83.0%,86.0%,0.912,10
Queens,Queens North,24,24Q014,P.S. 014 Fairview,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 014 Fairview,2019-20,1390,0,155,189,223,266,303,254,0,0,0,0,0,0,0,719,0.517,671,0.483,69,0.05,24,0.017,1267,0.912,9,0.006,21,0.015,270,0.19399999999999998,524,0.377,1154,83.0%,86.0%,0.912,10
Queens,Queens North,24,24Q016,P.S. Q016 The Nancy DeBenedittis School,Elementary,Dual Language,Spanish,General Education,P.S. Q016 The Nancy DeBenedittis School,2019-20,1410,0,161,168,186,294,341,260,0,0,0,0,0,0,0,715,0.507,695,0.493,92,0.065,0,0.0,1290,0.915,7,0.005,21,0.015,246,0.174,618,0.43799999999999994,1245,88.3%,90.0%,0.915,10
Queens,Queens North,24,24Q016,P.S. Q016 The Nancy DeBenedittis School,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. Q016 The Nancy DeBenedittis School,2019-20,1410,0,161,168,186,294,341,260,0,0,0,0,0,0,0,715,0.507,695,0.493,92,0.065,0,0.0,1290,0.915,7,0.005,21,0.015,246,0.174,618,0.43799999999999994,1245,88.3%,90.0%,0.915,10
Queens,Queens North,24,24Q019,P.S. 019 Marino Jeantet,Elementary,Dual Language,Spanish,General Education,P.S. 019 Marino Jeantet,2019-20,1846,72,261,322,304,289,297,301,0,0,0,0,0,0,0,907,0.491,939,0.509,94,0.051,4,0.002,1735,0.94,1,0.001,12,0.006999999999999999,382,0.207,964,0.522,1641,88.9%,88.0%,0.94,10
Queens,Queens North,24,24Q019,P.S. 019 Marino Jeantet,Elementary,Dual Language,Spanish,Special Education,P.S. 019 Marino Jeantet,2019-20,1846,72,261,322,304,289,297,301,0,0,0,0,0,0,0,907,0.491,939,0.509,94,0.051,4,0.002,1735,0.94,1,0.001,12,0.006999999999999999,382,0.207,964,0.522,1641,88.9%,88.0%,0.94,10
Queens,Queens North,24,24Q019,P.S. 019 Marino Jeantet,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 019 Marino Jeantet,2019-20,1846,72,261,322,304,289,297,301,0,0,0,0,0,0,0,907,0.491,939,0.509,94,0.051,4,0.002,1735,0.94,1,0.001,12,0.006999999999999999,382,0.207,964,0.522,1641,88.9%,88.0%,0.94,10
Queens,Queens North,24,24Q019,P.S. 019 Marino Jeantet,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 019 Marino Jeantet,2019-20,1846,72,261,322,304,289,297,301,0,0,0,0,0,0,0,907,0.491,939,0.509,94,0.051,4,0.002,1735,0.94,1,0.001,12,0.006999999999999999,382,0.207,964,0.522,1641,88.9%,88.0%,0.94,10
Queens,Queens North,24,24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Center,Early Childhood,Transitional Bilingual Education,Spanish,Special Education,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2019-20,468,16,160,144,148,0,0,0,0,0,0,0,0,0,0,226,0.483,242,0.517,32,0.068,0,0.0,432,0.9229999999999999,1,0.002,3,0.006,100,0.214,292,0.624,387,82.7%,85.2%,0.9229999999999999,10
Queens,Queens North,24,24Q061,I.S. 061 Leonardo Da Vinci,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,I.S. 061 Leonardo Da Vinci,2019-20,2265,0,0,0,0,0,0,0,754,735,776,0,0,0,0,1062,0.469,1203,0.531,113,0.05,46,0.02,2056,0.9079999999999999,10,0.004,40,0.018000000000000002,507,0.22399999999999998,701,0.309,2092,92.4%,88.2%,0.9079999999999999,10
Queens,Queens North,24,24Q061,I.S. 061 Leonardo Da Vinci,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,I.S. 061 Leonardo Da Vinci,2019-20,2265,0,0,0,0,0,0,0,754,735,776,0,0,0,0,1062,0.469,1203,0.531,113,0.05,46,0.02,2056,0.9079999999999999,10,0.004,40,0.018000000000000002,507,0.22399999999999998,701,0.309,2092,92.4%,88.2%,0.9079999999999999,10
Queens,Queens North,24,24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,I.S. 73 - The Frank Sansivieri Intermediate School,2019-20,2007,0,0,0,0,0,0,0,537,784,686,0,0,0,0,979,0.488,1028,0.512,554,0.276,24,0.012,1187,0.591,12,0.006,230,0.115,378,0.188,265,0.132,1383,68.9%,69.8%,0.591,10
Queens,Queens North,24,24Q077,I.S. 077,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,I.S. 077,2019-20,875,0,0,0,0,0,0,0,253,291,331,0,0,0,0,416,0.475,459,0.525,86,0.098,16,0.018000000000000002,689,0.787,3,0.003,81,0.09300000000000001,250,0.28600000000000003,186,0.213,774,88.5%,80.6%,0.787,10
Queens,Queens North,24,24Q081,P.S. 81Q Jean Paul Richter,Elementary,Dual Language,Spanish,Special Education,P.S. 81Q Jean Paul Richter,2019-20,625,54,85,88,106,96,95,101,0,0,0,0,0,0,0,295,0.47200000000000003,330,0.528,31,0.05,12,0.019,529,0.846,8,0.013000000000000001,45,0.07200000000000001,153,0.245,175,0.28,501,80.2%,84.4%,0.846,10
Queens,Queens North,24,24Q089,P.S. 089 Elmhurst,Elementary,Dual Language,Spanish,General Education,P.S. 089 Elmhurst,2019-20,1707,0,251,252,277,295,318,314,0,0,0,0,0,0,0,845,0.495,862,0.505,385,0.226,3,0.002,1275,0.747,10,0.006,34,0.02,293,0.172,740,0.434,1384,81.1%,82.8%,0.747,10
Queens,Queens North,24,24Q110,P.S. 110,Elementary,Dual Language,Spanish,General Education,P.S. 110,2019-20,980,0,159,164,170,177,191,119,0,0,0,0,0,0,0,495,0.505,485,0.495,81,0.083,2,0.002,888,0.9059999999999999,3,0.003,6,0.006,179,0.183,356,0.363,896,91.4%,88.9%,0.9059999999999999,10
Queens,Queens North,24,24Q110,P.S. 110,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 110,2019-20,980,0,159,164,170,177,191,119,0,0,0,0,0,0,0,495,0.505,485,0.495,81,0.083,2,0.002,888,0.9059999999999999,3,0.003,6,0.006,179,0.183,356,0.363,896,91.4%,88.9%,0.9059999999999999,10
Queens,Queens North,24,24Q143,P.S. 143 Louis Armstrong,Elementary,Dual Language,Spanish,General Education,P.S. 143 Louis Armstrong,2019-20,1276,0,206,216,187,218,246,203,0,0,0,0,0,0,0,643,0.504,633,0.496,37,0.028999999999999998,16,0.013000000000000001,1202,0.9420000000000001,9,0.006999999999999999,12,0.009000000000000001,288,0.226,768,0.602,1181,92.6%,88.1%,0.9420000000000001,10
Queens,Queens North,24,24Q143,P.S. 143 Louis Armstrong,Elementary,Dual Language,Spanish,Special Education,P.S. 143 Louis Armstrong,2019-20,1276,0,206,216,187,218,246,203,0,0,0,0,0,0,0,643,0.504,633,0.496,37,0.028999999999999998,16,0.013000000000000001,1202,0.9420000000000001,9,0.006999999999999999,12,0.009000000000000001,288,0.226,768,0.602,1181,92.6%,88.1%,0.9420000000000001,10
Queens,Queens North,24,24Q143,P.S. 143 Louis Armstrong,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 143 Louis Armstrong,2019-20,1276,0,206,216,187,218,246,203,0,0,0,0,0,0,0,643,0.504,633,0.496,37,0.028999999999999998,16,0.013000000000000001,1202,0.9420000000000001,9,0.006999999999999999,12,0.009000000000000001,288,0.226,768,0.602,1181,92.6%,88.1%,0.9420000000000001,10
Queens,Queens North,24,24Q143,P.S. 143 Louis Armstrong,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 143 Louis Armstrong,2019-20,1276,0,206,216,187,218,246,203,0,0,0,0,0,0,0,643,0.504,633,0.496,37,0.028999999999999998,16,0.013000000000000001,1202,0.9420000000000001,9,0.006999999999999999,12,0.009000000000000001,288,0.226,768,0.602,1181,92.6%,88.1%,0.9420000000000001,10
Queens,Queens North,24,24Q211,Elm Tree Elementary School,Elementary,Dual Language,Spanish,General Education,Elm Tree Elementary School,2019-20,658,35,190,163,85,72,64,49,0,0,0,0,0,0,0,335,0.509,323,0.491,46,0.07,31,0.047,557,0.847,3,0.005,21,0.032,138,0.21,287,0.436,606,92.1%,87.6%,0.847,10
Queens,Queens North,24,24Q211,Elm Tree Elementary School,Elementary,Dual Language,Spanish,Special Education,Elm Tree Elementary School,2019-20,658,35,190,163,85,72,64,49,0,0,0,0,0,0,0,335,0.509,323,0.491,46,0.07,31,0.047,557,0.847,3,0.005,21,0.032,138,0.21,287,0.436,606,92.1%,87.6%,0.847,10
Queens,Queens North,24,24Q311,Corona Arts & Sciences Academy,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,Corona Arts & Sciences Academy,2019-20,762,0,0,0,0,0,0,0,263,187,312,0,0,0,0,388,0.509,374,0.491,10,0.013000000000000001,12,0.016,736,0.966,2,0.003,2,0.003,165,0.217,183,0.24,Above 95%,Above 95%,90.3%,0.966,10
Queens,Queens North,24,24Q330,Helen M. Marshall School,Elementary,Dual Language,Spanish,General Education,Helen M. Marshall School,2019-20,491,0,77,82,81,61,68,122,0,0,0,0,0,0,0,244,0.49700000000000005,247,0.503,25,0.051,17,0.035,444,0.904,3,0.006,2,0.004,103,0.21,160,0.326,459,93.5%,86.9%,0.904,10
Queens,Queens North,24,24Q330,Helen M. Marshall School,Elementary,Transitional Bilingual Education,Spanish,Special Education,Helen M. Marshall School,2019-20,491,0,77,82,81,61,68,122,0,0,0,0,0,0,0,244,0.49700000000000005,247,0.503,25,0.051,17,0.035,444,0.904,3,0.006,2,0.004,103,0.21,160,0.326,459,93.5%,86.9%,0.904,10
Queens,Queens North,24,24Q455,Newtown High School,High school,Transitional Bilingual Education,Spanish,General Education,Newtown High School,2019-20,1657,0,0,0,0,0,0,0,0,0,0,497,448,341,371,672,0.406,985,0.594,420,0.253,117,0.071,989,0.597,43,0.026000000000000002,88,0.053,244,0.147,395,0.23800000000000002,1275,76.9%,82.0%,0.597,10
Queens,Queens North,24,24Q485,Grover Cleveland High School,High school,Transitional Bilingual Education,Spanish,General Education,Grover Cleveland High School,2019-20,1683,0,0,0,0,0,0,0,0,0,0,477,478,349,379,762,0.45299999999999996,921,0.547,154,0.092,103,0.061,1097,0.652,33,0.02,296,0.17600000000000002,341,0.203,292,0.17300000000000001,1224,72.7%,77.0%,0.652,10
Queens,Queens North,25,25Q107,P.S. 107 Thomas A Dooley,Elementary,Dual Language,Spanish,General Education,P.S. 107 Thomas A Dooley,2019-20,936,72,168,138,153,132,140,133,0,0,0,0,0,0,0,443,0.473,493,0.527,496,0.53,14,0.015,325,0.34700000000000003,11,0.012,90,0.096,142,0.152,236,0.252,695,74.3%,64.3%,0.53,10
Queens,Queens North,25,25Q425,John Bowne High School,High school,Transitional Bilingual Education,Spanish,General Education,John Bowne High School,2019-20,3432,0,0,0,0,0,0,0,0,0,0,1112,828,865,627,1717,0.5,1715,0.5,997,0.29100000000000004,666,0.19399999999999998,1485,0.433,104,0.03,180,0.052000000000000005,522,0.152,619,0.18,2548,74.2%,76.6%,0.433,10
Queens,Queens North,25,25Q460,Flushing High School,High school,Transitional Bilingual Education,Spanish,General Education,Flushing High School,2019-20,1483,0,0,0,0,0,0,0,0,0,0,447,495,260,281,725,0.489,758,0.511,241,0.163,242,0.163,913,0.616,46,0.031,41,0.027999999999999997,188,0.127,290,0.196,1187,80.0%,79.9%,0.616,10
Queens,Queens South,27,27Q137,M.S. 137 America's School of Heroes,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,M.S. 137 America's School of Heroes,2019-20,1958,0,0,0,0,0,0,0,665,669,624,0,0,0,0,925,0.47200000000000003,1033,0.528,1048,0.535,84,0.043,726,0.371,38,0.019,62,0.032,303,0.155,174,0.08900000000000001,1622,82.8%,70.9%,0.535,10
Queens,Queens South,27,27Q197,P.S. 197 The Ocean School,Elementary,Dual Language,Spanish,General Education,P.S. 197 The Ocean School,2019-20,519,89,67,78,67,67,56,95,0,0,0,0,0,0,0,225,0.434,294,0.5660000000000001,6,0.012,229,0.441,259,0.499,10,0.019,15,0.028999999999999998,107,0.20600000000000002,93,0.179,453,87.3%,84.3%,0.499,10
Queens,Queens South,27,27Q210,J.H.S. 210 Elizabeth Blackwell,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,Special Education,J.H.S. 210 Elizabeth Blackwell,2019-20,1808,0,0,0,0,0,0,0,551,640,617,0,0,0,0,845,0.467,963,0.5329999999999999,529,0.293,96,0.053,1072,0.593,57,0.032,54,0.03,322,0.17800000000000002,283,0.157,1469,81.3%,77.4%,0.593,10
Queens,Queens South,27,27Q223,P.S. 223 Lyndon B. Johnson,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 223 Lyndon B. Johnson,2019-20,537,72,77,83,69,64,80,92,0,0,0,0,0,0,0,239,0.445,298,0.555,83,0.155,296,0.551,88,0.16399999999999998,63,0.11699999999999999,7,0.013000000000000001,109,0.203,30,0.055999999999999994,456,84.9%,73.2%,0.551,10
Queens,Queens South,27,27Q253,P.S. 253,Elementary,Dual Language,Spanish,Special Education,P.S. 253,2019-20,548,45,74,80,85,73,95,96,0,0,0,0,0,0,0,285,0.52,263,0.48,22,0.04,131,0.239,375,0.684,12,0.022000000000000002,8,0.015,135,0.24600000000000002,173,0.316,Above 95%,Above 95%,90.0%,0.684,10
Queens,Bronx,27,27Q302,"Queens High School for Information, Research, and Technology",High school,Transitional Bilingual Education,Spanish,General Education,"Queens High School for Information, Research, and",2019-20,481,0,0,0,0,0,0,0,0,0,0,136,113,114,118,170,0.353,311,0.647,24,0.05,207,0.43,227,0.47200000000000003,8,0.017,15,0.031,95,0.198,87,0.18100000000000002,349,72.6%,82.4%,0.47200000000000003,10
Queens,Queens South,27,27Q480,John Adams High School,High school,Transitional Bilingual Education,Spanish,General Education,John Adams High School,2019-20,2492,0,0,0,0,0,0,0,0,0,0,748,646,595,503,1161,0.466,1331,0.534,920,0.369,621,0.249,801,0.321,72,0.028999999999999998,78,0.031,344,0.138,306,0.12300000000000001,1983,79.6%,77.5%,0.369,10
Queens,Queens South,28,28Q082,P.S. 082 Hammond,Elementary,Dual Language,Spanish,General Education,P.S. 082 Hammond,2019-20,612,0,90,101,108,106,103,104,0,0,0,0,0,0,0,300,0.49,312,0.51,144,0.235,32,0.052000000000000005,407,0.665,20,0.033,9,0.015,106,0.17300000000000001,199,0.325,490,80.1%,85.2%,0.665,10
Queens,Queens South,28,28Q082,P.S. 082 Hammond,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 082 Hammond,2019-20,612,0,90,101,108,106,103,104,0,0,0,0,0,0,0,300,0.49,312,0.51,144,0.235,32,0.052000000000000005,407,0.665,20,0.033,9,0.015,106,0.17300000000000001,199,0.325,490,80.1%,85.2%,0.665,10
Queens,Queens South,28,28Q086,P.S. Q086,Elementary,Dual Language,Spanish,General Education,P.S. Q086,2019-20,774,36,131,123,112,108,112,152,0,0,0,0,0,0,0,373,0.48200000000000004,401,0.518,437,0.565,44,0.057,248,0.32,27,0.035,18,0.023,104,0.134,216,0.27899999999999997,612,79.1%,82.4%,0.565,10
Queens,Queens South,28,28Q182,P.S. 182 Samantha Smith,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 182 Samantha Smith,2019-20,679,18,114,100,112,99,114,122,0,0,0,0,0,0,0,331,0.48700000000000004,348,0.513,187,0.275,74,0.109,388,0.5710000000000001,18,0.027000000000000003,12,0.018000000000000002,127,0.187,255,0.376,Above 95%,Above 95%,83.0%,0.5710000000000001,10
Queens,Queens South,28,28Q440,Forest Hills High School,High school,Dual Language,Spanish,General Education,Forest Hills High School,2019-20,3705,0,0,0,0,0,0,0,0,0,0,1028,916,906,855,1883,0.508,1822,0.49200000000000005,898,0.242,246,0.066,1359,0.36700000000000005,134,0.036000000000000004,1068,0.28800000000000003,626,0.16899999999999998,334,0.09,2787,75.2%,60.9%,0.36700000000000005,10
Queens,Bronx,28,28Q505,Hillcrest High School,High school,Transitional Bilingual Education,Spanish,General Education,Hillcrest High School,2019-20,3091,0,0,0,0,0,0,0,0,0,0,915,833,682,661,1543,0.499,1548,0.501,985,0.319,797,0.258,1063,0.344,155,0.05,91,0.028999999999999998,361,0.11699999999999999,532,0.172,2546,82.4%,76.0%,0.344,10
Queens,Queens South,29,29Q095,P.S. 095 Eastwood,Elementary,Dual Language,Spanish,General Education,P.S. 095 Eastwood,2019-20,1435,0,231,231,232,240,245,256,0,0,0,0,0,0,0,727,0.507,708,0.493,596,0.415,149,0.10400000000000001,586,0.408,85,0.059000000000000004,19,0.013000000000000001,174,0.121,308,0.215,1052,73.3%,77.4%,0.415,10
Queens,Queens South,29,29Q095,P.S. 095 Eastwood,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 095 Eastwood,2019-20,1435,0,231,231,232,240,245,256,0,0,0,0,0,0,0,727,0.507,708,0.493,596,0.415,149,0.10400000000000001,586,0.408,85,0.059000000000000004,19,0.013000000000000001,174,0.121,308,0.215,1052,73.3%,77.4%,0.415,10
Queens,Queens North,30,30Q017,P.S. 017 Henry David Thoreau,Elementary,Dual Language,Spanish,General Education,P.S. 017 Henry David Thoreau,2019-20,591,54,114,107,73,84,83,76,0,0,0,0,0,0,0,292,0.494,299,0.506,79,0.134,55,0.09300000000000001,309,0.523,30,0.051,118,0.2,118,0.2,142,0.24,423,71.6%,76.1%,0.523,10
